"y","x1","x2"
20.4602692487419,6.40771607871564,8.94920656085334
-3.2911495844996,4.24677934450422,16.9889703890885
42.0699274770305,11.9274703463652,-1.23079814608345
42.1699632105271,8.98034894487047,-1.82207301428505
47.9259291004416,15.6450954648095,8.85533456836318
38.3920619692926,18.8024798645559,16.5276508445513
84.8437824970545,13.6822451839927,-5.8066095213824
80.2992161304956,7.17437352378223,-18.9099447249253
28.5284681985403,2.02781487102267,-13.8175060903222
-30.8739587669306,2.94318549277937,19.1525515723879
-20.2310615147145,3.30945318653613,20.476738686738
64.3411527054344,6.3880607625686,-5.47150146932504
63.0053108956656,16.5829106899723,8.45065137306508
3.61228533051435,14.0614377505538,19.5390026409527
28.6612636807396,12.1467318365977,7.50463114317632
32.2165865366309,18.7799449146845,16.6062189331367
79.8426423700842,17.6225162378186,3.95562441326429
95.0785973721589,22.4457450784205,-1.86104245194691
-36.5577435897939,2.88487945235933,18.6655331765195
12.8993053380184,16.6249975320481,24.3391555192309
33.751258976938,11.9313219650341,3.30828461797108
61.3887956548279,9.48284721365065,-3.86043199759726
43.8917917361853,13.3716610279015,8.61436925601049
33.6017492173848,10.9831426294836,11.9010906455235
6.1682803943289,4.87309836887278,7.08245085765994
65.1739041674364,17.5022872166493,5.74354553805391
-21.5372716259966,10.5179546041685,28.8110694023749
37.0475412193342,13.5493488982804,12.9124880385182
40.644787270284,11.9957080643869,5.1379198098439
83.1700545092988,13.7457868791605,-12.0660653071037
-12.3239080623032,-0.268640567643052,3.9767636341542
59.5034515990844,10.8632642993231,-5.03244522216054
52.2645173423928,16.403545638759,-3.99858944737052
11.6827876761878,8.0454107730145,5.94567738467843
50.3897206986043,19.7821035149293,15.0826874718327
46.7730200602247,15.2576317512406,10.5197528355842
-17.4754746700213,3.16834157540518,16.5434850552275
69.9642639586661,15.7686852131528,0.0705623578441932
8.4695654511191,11.6727426758839,12.3872488938967
70.8042550039985,11.8546398279268,-8.28113806047987
-9.20896074671569,12.635678583687,20.2944869010861
67.6940922834568,20.3446104716695,4.62012594853298
33.4241149687015,13.2708782936255,11.030804608753
60.9419335623494,11.3163596491805,-1.2064283241866
23.9466931007282,2.28730328910866,-4.71362758373481
29.2748299991848,9.78006269834596,7.30146806476636
38.9552026149584,8.32954589042505,-3.13993525015644
-39.0318891819814,1.18304144611291,19.2328776892897
28.0337074770697,5.95890197447152,-1.63372994031429
69.8880560375109,12.5004420430502,-8.83164740361202
30.5059984009888,1.40330067512193,-2.85150614088606
22.5275764143858,16.1076649421619,15.4252250989297
55.3413151914235,15.189218660182,5.29852829973771
80.4228584559021,18.1028847061166,-5.21504898331802
18.3160150566322,10.3481223025235,14.6947931917537
34.0491439977048,10.323685090875,3.83258228373484
58.1001790650634,10.1089444435896,1.53398555597637
71.2831634766231,9.96843190925431,-8.20199913125094
42.8918804345833,8.05675123037436,2.55895755082997
39.3982216953855,13.7250890969298,13.3311908148006
4.84571789878742,9.39374708480386,20.0436354498773
-19.1047335169867,1.48591197480284,8.61868726465128
31.5291600166092,14.4003725075012,3.78976644676752
27.7671669637097,13.3542032236752,16.0848063535688
45.8867729565203,14.2597386262526,2.96864001792235
68.2511537302675,26.9682486029929,19.9923648348904
26.7981891919697,6.55002521689586,0.716292896171051
-30.2152954221049,8.00037665773898,24.0568884448321
48.4164021150229,10.9789748473454,-0.752422638466235
75.3789105987228,10.3694776091652,-8.99473577127667
59.1309752739229,18.5786458930273,8.6587095117728
5.12899966821276,13.2306600323425,20.8359200781447
28.8125111862821,11.6828623430754,9.40098849195369
76.4282491135179,13.5726527640539,-4.34056446154456
124.236337780229,14.0970829737131,-31.4815233174334
51.370334719524,6.52710927561574,-9.40693640023886
0.562271723700568,6.08711104606666,13.0884879131025
39.7110447096009,4.93526125564883,-8.33739254994217
1.99782014104111,4.6326960031291,10.5930402618194
-17.1715846682384,4.09402862567214,12.8192516492428
-33.5850830097342,0.835705233795618,17.7807323673063
56.050782967562,10.1693484055149,-1.52470354544894
27.5472962204914,10.5319995264382,9.47272156760668
10.7044211133447,1.36509570557113,4.69493991985591
57.0505970399017,13.8609098877464,3.71526381767788
-6.82979982363097,6.51980312959889,17.6566525010905
-66.4828923698123,-2.7383673128117,26.7022247471519
22.9953240544359,6.71599535847111,3.59376407700947
36.3985812193477,8.35295123893997,-0.135453002427575
